0.691407,0.414638,1.000000
0.495379,0.986536,0.000000
0.675988,0.884196,0.000000
0.412144,0.375558,0.000000
0.362222,0.677701,0.000000
0.604737,0.972633,0.000000
0.406609,0.260531,0.000000
0.483547,0.356957,0.000000
0.407527,0.737568,0.000000
0.331322,0.955836,0.000000
0.388874,0.046598,0.000000
0.968768,0.523719,0.000000
0.387484,0.904110,0.000000
0.468104,0.897590,0.000000
0.279533,0.367191,0.000000
0.899314,0.072364,1.000000
0.803603,0.431413,1.000000
0.048606,0.687846,0.000000
0.420343,0.604737,0.000000
0.919334,0.471836,1.000000
0.770273,0.943442,0.000000
0.186123,0.175411,0.000000
0.808862,0.433697,1.000000
0.284015,0.938808,0.000000
0.572560,0.363377,1.000000
0.700291,0.582794,0.000000
0.779911,0.871061,0.000000
0.597301,0.365370,1.000000
0.482476,0.413441,0.000000
0.290868,0.645218,0.000000
0.968839,0.271126,1.000000
0.417456,0.112051,0.000000
0.258088,0.914470,0.000000
0.549362,0.445499,1.000000
0.456464,0.514198,0.000000
0.010399,0.663449,0.000000
0.032722,0.742455,0.000000
0.073859,0.596162,0.000000
0.929408,0.903915,0.000000
0.393366,0.014198,0.000000
0.349527,0.169105,0.000000
0.365089,0.318129,0.000000
0.704943,0.970985,0.000000
0.643145,0.397674,1.000000
0.276575,0.866501,0.000000
0.482768,0.894000,0.000000
0.256299,0.397974,0.000000
0.218635,0.154893,0.000000
0.542031,0.413050,1.000000
0.184158,0.003338,0.000000
0.248216,0.559864,0.000000
0.047212,0.638869,0.000000
0.823595,0.556270,0.000000
0.913866,0.215513,1.000000
0.297344,0.220634,0.000000
0.942502,0.570792,0.000000
0.054804,0.304775,0.000000
0.118558,0.381002,0.000000
0.931344,0.633244,0.000000
0.294835,0.139629,0.000000
0.279005,0.167470,0.000000
0.001706,0.928932,0.000000
0.015464,0.634351,0.000000
0.565015,0.974647,0.000000
0.001545,0.661636,0.000000
0.760787,0.660355,0.000000
0.627114,0.295479,1.000000
0.192836,0.292636,0.000000
0.086517,0.072504,0.000000
0.815293,0.847546,0.000000
0.693415,0.279122,1.000000
0.729325,0.911095,0.000000
0.690784,0.585105,0.000000
0.334760,0.921517,0.000000
0.017492,0.020706,0.000000
0.314759,0.877355,0.000000
0.337540,0.836923,0.000000
0.605404,0.154415,1.000000
0.481585,0.948479,0.000000
0.388705,0.926125,0.000000
0.274085,0.323710,0.000000
0.859875,0.851198,0.000000
0.403823,0.212157,0.000000
0.186968,0.596557,0.000000
0.804687,0.573058,0.000000
0.571042,0.216749,1.000000
0.492601,0.188938,0.000000
0.099945,0.788071,0.000000
0.639628,0.164454,1.000000
0.165052,0.097276,0.000000
0.927298,0.171014,1.000000
0.920190,0.844521,0.000000
0.553060,0.140013,1.000000
0.750904,0.503263,0.000000
0.274912,0.600546,0.000000
0.552131,0.940508,0.000000
0.906428,0.848798,0.000000
0.571033,0.558656,0.000000
0.346096,0.287244,0.000000
0.565526,0.629312,0.000000
0.012639,0.304999,0.000000
0.390795,0.142842,0.000000
0.567971,0.939899,0.000000
0.040251,0.355148,0.000000
0.980351,0.486563,1.000000
0.662349,0.517223,0.000000
0.206154,0.832716,0.000000
0.096603,0.986411,0.000000
0.452283,0.585766,0.000000
0.525557,0.898250,0.000000
0.750121,0.282985,1.000000
0.270937,0.918496,0.000000
0.483562,0.583551,0.000000
0.526461,0.274194,1.000000
0.312533,0.080200,0.000000
0.504778,0.704392,0.000000
0.826517,0.650946,0.000000
0.558892,0.183769,1.000000
0.638810,0.979646,0.000000
0.071338,0.897200,0.000000
0.406709,0.900908,0.000000
0.346725,0.889404,0.000000
0.300175,0.876502,0.000000
0.458368,0.108873,0.000000
0.220653,0.401002,0.000000
0.190640,0.916442,0.000000
0.984328,0.817820,0.000000
0.414778,0.030534,0.000000
0.166381,0.492765,0.000000
0.369149,0.250334,0.000000
0.113530,0.282070,0.000000
0.932955,0.614336,0.000000
0.079584,0.381580,0.000000
0.439685,0.407291,0.000000
0.835673,0.081598,1.000000
0.633783,0.477917,1.000000
0.288786,0.812825,0.000000
0.919256,0.900853,0.000000
0.804595,0.990416,0.000000
0.384578,0.282467,0.000000
0.499884,0.597709,0.000000
0.475768,0.772334,0.000000
0.592131,0.493077,1.000000
0.465326,0.361230,0.000000
0.669058,0.081877,1.000000
0.068788,0.176027,0.000000
0.565594,0.703031,0.000000
0.300786,0.886342,0.000000
0.781999,0.449803,1.000000
0.937473,0.830418,0.000000
0.799920,0.803045,0.000000
0.549512,0.033224,1.000000
0.662480,0.867558,0.000000
0.576655,0.069593,1.000000
0.171603,0.057968,0.000000
0.582864,0.090166,1.000000
0.492238,0.628897,0.000000
0.577438,0.324033,1.000000
0.968037,0.668459,0.000000
0.608079,0.549103,0.000000
0.330473,0.931667,0.000000
0.302816,0.900896,0.000000
0.893001,0.101049,1.000000
0.469026,0.531088,0.000000
0.550678,0.356022,1.000000
0.841084,0.514207,0.000000
0.576462,0.460752,1.000000
0.438297,0.477096,0.000000
0.942569,0.117035,1.000000
0.489988,0.864800,0.000000
0.160076,0.401819,0.000000
0.773683,0.030987,1.000000
0.709776,0.468818,1.000000
0.431416,0.308957,0.000000
0.746455,0.349016,1.000000
0.405386,0.022798,0.000000
0.489504,0.285599,0.000000
0.365962,0.294300,0.000000
0.931092,0.861602,0.000000
0.803858,0.741495,0.000000
0.137833,0.642485,0.000000
0.093272,0.747999,0.000000
0.839365,0.382938,1.000000
0.733069,0.188008,1.000000
0.441227,0.018768,0.000000
0.480865,0.297808,0.000000
0.329853,0.549189,0.000000
0.780271,0.516565,0.000000
0.378359,0.136301,0.000000
0.711081,0.538237,0.000000
0.111530,0.669163,0.000000
0.040890,0.463073,0.000000
0.564293,0.062219,1.000000
0.167751,0.469512,0.000000
0.050023,0.828271,0.000000
0.252466,0.266794,0.000000
0.202297,0.438056,0.000000
0.043022,0.676308,0.000000
0.678615,0.193546,1.000000
0.494273,0.712656,0.000000
0.990882,0.882848,0.000000
0.976502,0.579349,0.000000
0.444139,0.797270,0.000000
0.570740,0.457278,1.000000
0.161661,0.443981,0.000000
0.242036,0.642627,0.000000
0.658753,0.030550,1.000000
0.241519,0.649566,0.000000
0.769468,0.159768,1.000000
0.425586,0.970673,0.000000
0.714659,0.601002,0.000000
0.854266,0.907425,0.000000
0.987790,0.508360,0.000000
0.719254,0.361591,1.000000
0.254815,0.038801,0.000000
0.002594,0.050459,0.000000
0.463428,0.740061,0.000000
0.023087,0.880961,0.000000
0.477993,0.014582,0.000000
0.660044,0.347406,1.000000
0.991929,0.964137,0.000000
0.376688,0.663886,0.000000
0.901282,0.476040,1.000000
0.845916,0.268341,1.000000
0.386780,0.490059,0.000000
0.900881,0.032629,1.000000
0.951462,0.787350,0.000000
0.485887,0.700335,0.000000
0.954520,0.476289,1.000000
0.515559,0.483054,1.000000
0.210780,0.346029,0.000000
0.060419,0.543411,0.000000
0.398370,0.330206,0.000000
0.688678,0.901822,0.000000
0.929397,0.106245,1.000000
0.114290,0.699073,0.000000
0.721411,0.418882,1.000000
0.382239,0.926168,0.000000
0.968654,0.009891,1.000000
0.116166,0.476462,0.000000
0.518468,0.285840,1.000000
0.024853,0.088356,0.000000
0.060740,0.284289,0.000000
0.867623,0.270665,1.000000
0.328610,0.965746,0.000000
0.316116,0.061107,0.000000
0.065778,0.032981,0.000000
0.867930,0.417360,1.000000
0.898344,0.842399,0.000000
0.491202,0.308984,0.000000
0.950459,0.837827,0.000000
0.712943,0.668805,0.000000
0.406202,0.428149,0.000000
0.396812,0.626828,0.000000
0.178126,0.653988,0.000000
0.189624,0.711887,0.000000
0.266800,0.255567,0.000000
0.211731,0.830725,0.000000
0.269695,0.242943,0.000000
0.365049,0.172635,0.000000
0.546388,0.099032,1.000000
0.053093,0.086587,0.000000
0.783821,0.791535,0.000000
0.521447,0.678595,0.000000
0.238717,0.598731,0.000000
0.808755,0.908946,0.000000
0.680061,0.540076,0.000000
0.262299,0.329595,0.000000
0.297362,0.846891,0.000000
0.373557,0.670521,0.000000
0.386864,0.397347,0.000000
0.918196,0.365863,1.000000
0.539344,0.016378,1.000000
0.952505,0.532022,0.000000
0.586520,0.399025,1.000000
0.052706,0.645594,0.000000
0.308593,0.746627,0.000000
0.615408,0.969710,0.000000
0.106477,0.785251,0.000000
0.623775,0.874702,0.000000
0.298850,0.098549,0.000000
0.933778,0.679555,0.000000
0.856880,0.525123,0.000000
0.265053,0.134699,0.000000
0.994916,0.418922,1.000000
0.427857,0.498329,0.000000
0.582030,0.562010,0.000000
0.480183,0.821427,0.000000
0.927040,0.122109,1.000000
0.655724,0.721771,0.000000
0.772876,0.516220,0.000000
0.769068,0.144369,1.000000
0.450159,0.075362,0.000000
0.123866,0.369317,0.000000
0.445493,0.068604,0.000000
0.091108,0.533904,0.000000
0.365305,0.112781,0.000000
0.459432,0.579500,0.000000
0.439328,0.412397,0.000000
0.099169,0.695589,0.000000
0.474508,0.526660,0.000000
0.019525,0.934053,0.000000
0.764482,0.990131,0.000000
0.493881,0.446302,0.000000
0.464046,0.231047,0.000000
0.977001,0.891946,0.000000
0.580964,0.211854,1.000000
0.190744,0.521616,0.000000
0.864637,0.514871,0.000000
0.045212,0.550154,0.000000
0.554689,0.374862,1.000000
0.714763,0.814919,0.000000
0.151920,0.163326,0.000000
0.884966,0.539668,0.000000
0.666783,0.118290,1.000000
0.228218,0.934425,0.000000
0.922444,0.817783,0.000000
0.253570,0.199806,0.000000
0.184924,0.323227,0.000000
0.073244,0.176658,0.000000
0.779673,0.346221,1.000000
0.088371,0.109790,0.000000
0.258846,0.954412,0.000000
0.083038,0.479879,0.000000
0.754019,0.906033,0.000000
0.480483,0.131395,0.000000
0.521355,0.790025,0.000000
0.550561,0.471269,1.000000
0.804571,0.588692,0.000000
0.712651,0.302951,1.000000
0.631262,0.256732,1.000000
0.528205,0.909171,0.000000
0.986111,0.826199,0.000000
0.364109,0.024877,0.000000
0.331965,0.642707,0.000000
0.985358,0.342170,1.000000
0.816282,0.950998,0.000000
0.819461,0.146729,1.000000
0.473512,0.848694,0.000000
0.700459,0.079601,1.000000
0.019215,0.290608,0.000000
0.578053,0.384275,1.000000
0.791667,0.457771,1.000000
0.272699,0.020370,0.000000
0.254578,0.611487,0.000000
0.208094,0.345942,0.000000
0.538650,0.301905,1.000000
0.461526,0.015570,0.000000
0.302351,0.118608,0.000000
0.218028,0.421100,0.000000
0.060195,0.384752,0.000000
0.553653,0.125350,1.000000
0.138318,0.028619,0.000000
0.594184,0.287030,1.000000
0.683220,0.043417,1.000000
0.709475,0.383849,1.000000
0.728697,0.016728,1.000000
0.552500,0.155518,1.000000
0.649910,0.747556,0.000000
0.528817,0.456503,1.000000
0.279038,0.395535,0.000000
0.971641,0.377154,1.000000
0.786438,0.224661,1.000000
0.179295,0.059323,0.000000
0.252906,0.130112,0.000000
0.028587,0.177899,0.000000
0.919532,0.836986,0.000000
0.366063,0.663988,0.000000
0.135639,0.282721,0.000000
0.325792,0.613874,0.000000
0.715304,0.196331,1.000000
0.653680,0.001022,1.000000
0.732529,0.458839,1.000000
0.964833,0.902734,0.000000
0.144181,0.966249,0.000000
0.745558,0.640955,0.000000
0.820143,0.100019,1.000000
0.933332,0.591562,0.000000
0.408840,0.786134,0.000000
0.011565,0.280119,0.000000
0.522347,0.381552,1.000000
0.405918,0.552451,0.000000
0.267920,0.361857,0.000000
0.953609,0.444850,1.000000
0.882230,0.195942,1.000000
0.072859,0.725167,0.000000
0.428075,0.414914,0.000000
0.381063,0.525499,0.000000
0.340745,0.361658,0.000000
0.528659,0.051264,1.000000
0.078546,0.264326,0.000000
0.357559,0.180396,0.000000
0.146689,0.320181,0.000000
0.462010,0.036915,0.000000
0.290067,0.640920,0.000000
0.129844,0.180272,0.000000
0.391862,0.839077,0.000000
0.098589,0.381456,0.000000
0.641553,0.342379,1.000000
0.750047,0.661097,0.000000
0.449722,0.097708,0.000000
0.562004,0.824866,0.000000
0.081006,0.994028,0.000000
0.020258,0.770076,0.000000
0.246556,0.023871,0.000000
0.249043,0.573219,0.000000
0.576136,0.805475,0.000000
0.680507,0.500997,0.000000
0.837967,0.335066,1.000000
0.698183,0.092976,1.000000
0.775764,0.330695,1.000000
0.299655,0.849628,0.000000
0.064908,0.475692,0.000000
0.957277,0.997069,0.000000
0.396223,0.979041,0.000000
0.431317,0.835412,0.000000
0.065047,0.068902,0.000000
0.181328,0.226442,0.000000
0.863465,0.095773,1.000000
0.350280,0.822491,0.000000
0.040840,0.614644,0.000000
0.484741,0.896946,0.000000
0.886435,0.710967,0.000000
0.819800,0.977686,0.000000
0.989239,0.924867,0.000000
0.406297,0.765693,0.000000
0.142853,0.893806,0.000000
0.355873,0.641076,0.000000
0.520175,0.227615,1.000000
0.950873,0.288103,1.000000
0.466320,0.786470,0.000000
0.017957,0.818943,0.000000
0.540128,0.988635,0.000000
0.892465,0.675723,0.000000
0.219612,0.658120,0.000000
0.205059,0.647108,0.000000
0.764937,0.003002,1.000000
0.743947,0.599774,0.000000
0.991657,0.297617,1.000000
0.267362,0.261585,0.000000
0.325598,0.042819,0.000000
0.249126,0.081161,0.000000
0.488063,0.542757,0.000000
0.220638,0.882712,0.000000
0.793100,0.535806,0.000000
0.168444,0.665196,0.000000
0.819598,0.703054,0.000000
0.340666,0.068460,0.000000
0.503643,0.437148,1.000000
0.600486,0.246049,1.000000
0.692476,0.678042,0.000000
0.939761,0.488121,1.000000
0.865559,0.961671,0.000000
0.070536,0.284732,0.000000
0.489079,0.927041,0.000000
0.112626,0.579213,0.000000
0.373380,0.078200,0.000000
0.716383,0.195562,1.000000
0.468418,0.411806,0.000000
0.387711,0.962742,0.000000
0.159100,0.517018,0.000000
0.906347,0.649564,0.000000
0.365930,0.949613,0.000000
0.185834,0.624641,0.000000
0.650589,0.838089,0.000000
0.752384,0.041091,1.000000
0.596122,0.003587,1.000000
0.932367,0.255768,1.000000
0.634877,0.498486,1.000000
0.529292,0.421129,1.000000
0.001081,0.723996,0.000000
0.661118,0.731786,0.000000
0.379856,0.905157,0.000000
0.989639,0.846079,0.000000
0.216660,0.543263,0.000000
0.096452,0.858892,0.000000
0.708596,0.767737,0.000000
0.539815,0.454296,1.000000
0.330467,0.534322,0.000000
0.408859,0.858275,0.000000
0.843092,0.329104,1.000000
0.686462,0.941312,0.000000
0.863026,0.944838,0.000000
0.882453,0.196042,1.000000
0.001775,0.065169,0.000000
0.544409,0.472092,1.000000
0.468240,0.311488,0.000000
0.370272,0.518580,0.000000
0.316409,0.521285,0.000000
0.976146,0.523107,0.000000
0.285743,0.456662,0.000000
0.547447,0.398873,1.000000
0.815958,0.086315,1.000000
0.399032,0.402284,0.000000
0.329638,0.795491,0.000000
0.417722,0.546848,0.000000
0.717301,0.925551,0.000000
0.486015,0.372793,0.000000
0.604421,0.291721,1.000000
0.274752,0.436589,0.000000
0.410833,0.540936,0.000000
0.378984,0.696506,0.000000
0.966710,0.811758,0.000000
0.348053,0.099843,0.000000
0.386707,0.910464,0.000000
0.604806,0.439217,1.000000
0.486196,0.652493,0.000000
0.200425,0.156572,0.000000
0.010878,0.460922,0.000000
0.513466,0.096357,1.000000
0.211015,0.209857,0.000000
0.875058,0.102237,1.000000
0.778237,0.785890,0.000000
0.482306,0.160002,0.000000
0.304862,0.573260,0.000000
0.104063,0.603934,0.000000
0.834389,0.966135,0.000000
0.167403,0.985056,0.000000
0.633797,0.864427,0.000000
0.568369,0.115246,1.000000
0.574986,0.916373,0.000000
0.160383,0.312514,0.000000
0.505834,0.672890,0.000000
0.607947,0.062232,1.000000
0.258165,0.397437,0.000000
0.216282,0.828592,0.000000
0.373173,0.163801,0.000000
0.255725,0.140472,0.000000
0.908156,0.438857,1.000000
0.280660,0.856005,0.000000
0.174532,0.443891,0.000000
0.688240,0.750019,0.000000
0.595852,0.103262,1.000000
0.569475,0.126434,1.000000
0.752036,0.938916,0.000000
0.906032,0.549859,0.000000
0.549894,0.802109,0.000000
0.219252,0.572192,0.000000
0.276927,0.410361,0.000000
0.209654,0.723250,0.000000
0.112545,0.470918,0.000000
0.006903,0.157072,0.000000
0.981870,0.966352,0.000000
0.749246,0.140509,1.000000
0.218282,0.683906,0.000000
0.650728,0.263501,1.000000
0.968327,0.742738,0.000000
0.000040,0.581382,0.000000
0.462017,0.039646,0.000000
0.293768,0.408487,0.000000
0.148486,0.796894,0.000000
0.550579,0.574337,0.000000
0.520366,0.125233,1.000000
0.227295,0.568023,0.000000
0.870784,0.773079,0.000000
0.118531,0.378841,0.000000
0.991643,0.156510,1.000000
0.883654,0.236404,1.000000
0.092823,0.431906,0.000000
0.853559,0.979786,0.000000
0.266478,0.766397,0.000000
0.848267,0.699419,0.000000
0.163129,0.032341,0.000000
0.622978,0.259963,1.000000
0.918751,0.787509,0.000000
0.959719,0.796341,0.000000
0.190849,0.993626,0.000000
0.562333,0.188746,1.000000
0.802133,0.184333,1.000000
0.898853,0.160507,1.000000
0.205736,0.267965,0.000000
0.342829,0.645265,0.000000
0.392537,0.783790,0.000000
0.672661,0.662591,0.000000
0.308591,0.522604,0.000000
0.867500,0.669165,0.000000
0.838124,0.946498,0.000000
0.937072,0.159480,1.000000
0.135229,0.070953,0.000000
0.221694,0.964143,0.000000
0.233137,0.817115,0.000000
0.960844,0.696231,0.000000
0.691797,0.723514,0.000000
0.239875,0.389060,0.000000
0.902033,0.787470,0.000000
0.250867,0.264042,0.000000
0.060998,0.605644,0.000000
0.113487,0.766737,0.000000
0.159054,0.378829,0.000000
0.010598,0.236934,0.000000
0.299364,0.367099,0.000000
0.106886,0.906523,0.000000
0.407460,0.784884,0.000000
0.904117,0.047985,1.000000
0.272014,0.168999,0.000000
0.840179,0.058755,1.000000
0.647879,0.845889,0.000000
0.718052,0.425832,1.000000
0.892845,0.957300,0.000000
0.167716,0.210049,0.000000
0.086333,0.054870,0.000000
0.810311,0.547606,0.000000
0.735576,0.240636,1.000000
0.935499,0.499498,1.000000
0.487194,0.802581,0.000000
0.556524,0.162874,1.000000
0.056502,0.688056,0.000000
0.309471,0.688071,0.000000
0.572086,0.308998,1.000000
0.606899,0.810598,0.000000
0.549090,0.076592,1.000000
0.147163,0.167936,0.000000
0.429747,0.221777,0.000000
0.479115,0.577734,0.000000
0.488616,0.492824,0.000000
0.882597,0.677230,0.000000
0.159430,0.999661,0.000000
0.398272,0.337029,0.000000
0.045061,0.455729,0.000000
0.378495,0.387469,0.000000
0.607226,0.954745,0.000000
0.564999,0.241520,1.000000
0.967674,0.802745,0.000000
0.979831,0.424471,1.000000
0.363819,0.019004,0.000000
0.960165,0.395357,1.000000
0.412630,0.828118,0.000000
0.334486,0.863688,0.000000
0.883853,0.687133,0.000000
0.732354,0.718264,0.000000
0.463340,0.989240,0.000000
0.903077,0.774595,0.000000
0.941735,0.401542,1.000000
0.020086,0.239247,0.000000
0.778098,0.193019,1.000000
0.222795,0.408209,0.000000
0.029456,0.707809,0.000000
0.863928,0.743589,0.000000
0.549825,0.478753,1.000000
0.203601,0.598516,0.000000
0.558831,0.775292,0.000000
0.243681,0.717685,0.000000
0.790381,0.099036,1.000000
0.419233,0.452485,0.000000
0.169234,0.272720,0.000000
0.093717,0.171188,0.000000
0.909852,0.755699,0.000000
0.707208,0.879052,0.000000
0.689304,0.085264,1.000000
0.371419,0.975514,0.000000
0.252754,0.941873,0.000000
0.081503,0.382064,0.000000
0.611425,0.721742,0.000000
0.274984,0.678872,0.000000
0.314435,0.342239,0.000000
0.479279,0.128158,0.000000
0.083732,0.122399,0.000000
0.765993,0.826258,0.000000
0.335711,0.731473,0.000000
0.214161,0.753793,0.000000
0.546921,0.457650,1.000000
0.843927,0.886703,0.000000
0.421874,0.499306,0.000000
0.492399,0.870198,0.000000
0.040816,0.804782,0.000000
0.869353,0.319118,1.000000
0.741482,0.011904,1.000000
0.712206,0.679449,0.000000
0.551720,0.753678,0.000000
0.685321,0.184269,1.000000
0.006821,0.491681,0.000000
0.599619,0.133961,1.000000
0.143845,0.310250,0.000000
0.605902,0.280745,1.000000
0.320189,0.634186,0.000000
0.089493,0.650862,0.000000
0.199982,0.552293,0.000000
0.816920,0.580478,0.000000
0.543351,0.440607,1.000000
0.965982,0.638567,0.000000
0.563686,0.978952,0.000000
0.233565,0.206839,0.000000
0.676638,0.605675,0.000000
0.996400,0.211398,1.000000
0.650109,0.532118,0.000000
0.721980,0.329698,1.000000
0.012385,0.929194,0.000000
0.571837,0.770725,0.000000
0.617305,0.160323,1.000000
0.874399,0.400643,1.000000
0.024832,0.680255,0.000000
0.128490,0.280831,0.000000
0.040647,0.152165,0.000000
0.319616,0.426525,0.000000
0.133468,0.249961,0.000000
0.389037,0.670826,0.000000
0.226767,0.105801,0.000000
0.340456,0.303959,0.000000
0.549115,0.284367,1.000000
0.193759,0.570590,0.000000
0.391354,0.118873,0.000000
0.042283,0.221372,0.000000
0.463826,0.335073,0.000000
0.933080,0.620598,0.000000
0.411511,0.626596,0.000000
0.368037,0.613551,0.000000
0.800256,0.681520,0.000000
0.556368,0.010445,1.000000
0.423323,0.111264,0.000000
0.526533,0.528099,0.000000
0.488684,0.091363,0.000000
0.666448,0.762652,0.000000
0.321083,0.261929,0.000000
0.271600,0.224176,0.000000
0.462034,0.695508,0.000000
0.856293,0.102401,1.000000
0.574679,0.001553,1.000000
0.865913,0.392187,1.000000
0.695654,0.225037,1.000000
0.369835,0.297549,0.000000
0.956739,0.211876,1.000000
0.566462,0.241857,1.000000
0.838657,0.511141,0.000000
0.747322,0.642334,0.000000
0.456677,0.914436,0.000000
0.078172,0.646172,0.000000
0.924498,0.061042,1.000000
0.698962,0.975225,0.000000
0.639505,0.069988,1.000000
0.738637,0.102657,1.000000
0.391770,0.874431,0.000000
0.498949,0.143779,0.000000
0.499443,0.370471,0.000000
0.149161,0.559940,0.000000
0.146717,0.675305,0.000000
0.944811,0.317825,1.000000
0.203444,0.790547,0.000000
0.654818,0.674890,0.000000
0.034012,0.887727,0.000000
0.136628,0.572025,0.000000
0.290857,0.682202,0.000000
0.142253,0.438291,0.000000
0.504783,0.515478,0.000000
0.496863,0.875242,0.000000
0.652995,0.324824,1.000000
0.580578,0.505604,0.000000
0.484081,0.501326,0.000000
0.373354,0.003679,0.000000
0.681950,0.486074,1.000000
0.951716,0.915529,0.000000
0.372810,0.287605,0.000000
0.400886,0.544783,0.000000
0.175869,0.921470,0.000000
0.878784,0.389586,1.000000
0.418295,0.782717,0.000000
0.756555,0.319571,1.000000
0.999411,0.853985,0.000000
0.975169,0.389861,1.000000
0.966465,0.486435,1.000000
0.825616,0.807782,0.000000
0.383738,0.589062,0.000000
0.939122,0.111173,1.000000
0.104319,0.751777,0.000000
0.368423,0.510858,0.000000
0.881057,0.522840,0.000000
0.047784,0.091438,0.000000
0.107129,0.285659,0.000000
0.375658,0.224280,0.000000
0.844048,0.746642,0.000000
0.876518,0.472260,1.000000
0.476797,0.035953,0.000000
0.307955,0.303933,0.000000
0.172310,0.139096,0.000000
0.725398,0.262065,1.000000
0.176105,0.116925,0.000000
0.781129,0.888516,0.000000
0.498045,0.862763,0.000000
0.144806,0.625389,0.000000
0.102784,0.639280,0.000000
0.953681,0.170474,1.000000
0.034088,0.807405,0.000000
0.668430,0.057654,1.000000
0.141164,0.106631,0.000000
0.048779,0.365322,0.000000
0.993328,0.197349,1.000000
0.033400,0.704617,0.000000
0.373885,0.398066,0.000000
0.004176,0.994648,0.000000
0.202070,0.625580,0.000000
0.691810,0.389272,1.000000
0.524858,0.538670,0.000000
0.762662,0.167839,1.000000
0.145706,0.833186,0.000000
0.146046,0.317177,0.000000
0.910412,0.295095,1.000000
0.157468,0.597378,0.000000
0.653865,0.852488,0.000000
0.335757,0.288804,0.000000
0.196270,0.948716,0.000000
0.760978,0.025824,1.000000
0.475982,0.153403,0.000000
0.574664,0.558967,0.000000
0.571332,0.999463,0.000000
0.847886,0.218100,1.000000
